YR,M,D,hh,mm,1MIN,6MIN,ALTERNATE,PREDICTED,RESIDUAL
2011,03,10,15,50,0.20,,,,
2011,03,10,15,51,0.18,,,,
2011,03,10,15,52,0.22,,,,
2011,03,10,15,53,0.20,,,,
2011,03,10,15,54,0.18,0.18,0.18,,
2011,03,10,15,55,0.21,,,,
2011,03,10,15,56,0.19,,,,
2011,03,10,15,57,0.22,,,,
2011,03,10,15,58,0.16,,,,
2011,03,10,15,59,0.16,,,,
2011,03,10,16,00,0.19,0.18,0.18,,
2011,03,10,16,01,0.19,,,,
2011,03,10,16,02,0.19,,,,
2011,03,10,16,03,0.14,,,,
2011,03,10,16,04,0.19,,,,
2011,03,10,16,05,0.20,,,,
2011,03,10,16,06,0.19,0.19,0.19,,
2011,03,10,16,07,0.14,,,,
2011,03,10,16,08,0.18,,,,
2011,03,10,16,09,0.18,,,,
2011,03,10,16,10,0.17,,,,
2011,03,10,16,11,0.15,,,,
2011,03,10,16,12,0.19,0.18,0.18,,
2011,03,10,16,13,0.17,,,,
2011,03,10,16,14,0.21,,,,
2011,03,10,16,15,0.14,,,,
2011,03,10,16,16,0.20,,,,
2011,03,10,16,17,0.16,,,,
2011,03,10,16,18,0.22,0.18,0.19,,
2011,03,10,16,19,0.15,,,,
2011,03,10,16,20,0.22,,,,
2011,03,10,16,21,0.15,,,,
2011,03,10,16,22,0.20,,,,
2011,03,10,16,23,0.16,,,,
2011,03,10,16,24,0.16,0.16,0.16,,
2011,03,10,16,25,0.20,,,,
2011,03,10,16,26,0.17,,,,
2011,03,10,16,27,0.18,,,,
2011,03,10,16,28,0.18,,,,
2011,03,10,16,29,0.17,,,,
2011,03,10,16,30,0.19,0.19,0.19,,
2011,03,10,16,31,0.17,,,,
2011,03,10,16,32,0.16,,,,
2011,03,10,16,33,0.15,,,,
2011,03,10,16,34,0.15,,,,
2011,03,10,16,35,0.20,,,,
2011,03,10,16,36,0.13,0.17,0.18,,
2011,03,10,16,37,0.19,,,,
2011,03,10,16,38,0.15,,,,
2011,03,10,16,39,0.19,,,,
2011,03,10,16,40,0.15,,,,
2011,03,10,16,41,0.19,,,,
2011,03,10,16,42,0.17,0.19,0.19,,
2011,03,10,16,43,0.21,,,,
2011,03,10,16,44,0.15,,,,
2011,03,10,16,45,0.20,,,,
2011,03,10,16,46,0.19,,,,
2011,03,10,16,47,0.19,,,,
2011,03,10,16,48,0.15,0.18,0.19,,
2011,03,10,16,49,0.19,,,,
2011,03,10,16,50,0.19,,,,
2011,03,10,16,51,0.17,,,,
2011,03,10,16,52,0.18,,,,
2011,03,10,16,53,0.16,,,,
2011,03,10,16,54,0.20,0.18,0.19,,
2011,03,10,16,55,0.19,,,,
2011,03,10,16,56,0.21,,,,
2011,03,10,16,57,0.16,,,,
2011,03,10,16,58,0.18,,,,
2011,03,10,16,59,0.22,,,,
2011,03,10,17,00,0.22,0.22,0.22,,
2011,03,10,17,01,0.21,,,,
2011,03,10,17,02,0.18,,,,
2011,03,10,17,03,0.25,,,,
2011,03,10,17,04,0.24,,,,
2011,03,10,17,05,0.22,,,,
2011,03,10,17,06,0.24,0.23,0.23,,
2011,03,10,17,07,0.21,,,,
2011,03,10,17,08,0.24,,,,
2011,03,10,17,09,0.23,,,,
2011,03,10,17,10,0.21,,,,
2011,03,10,17,11,0.18,,,,
2011,03,10,17,12,0.22,0.19,0.20,,
2011,03,10,17,13,0.17,,,,
2011,03,10,17,14,0.24,,,,
2011,03,10,17,15,0.19,,,,
2011,03,10,17,16,0.22,,,,
2011,03,10,17,17,0.18,,,,
2011,03,10,17,18,0.25,0.21,0.20,,
2011,03,10,17,19,0.21,,,,
2011,03,10,17,20,0.21,,,,
2011,03,10,17,21,0.25,,,,
2011,03,10,17,22,0.26,,,,
2011,03,10,17,23,0.21,,,,
2011,03,10,17,24,0.19,0.22,0.22,,
2011,03,10,17,25,0.22,,,,
2011,03,10,17,26,0.25,,,,
2011,03,10,17,27,0.22,,,,
2011,03,10,17,28,0.24,,,,
2011,03,10,17,29,0.25,,,,
2011,03,10,17,30,0.19,0.22,0.22,,
2011,03,10,17,31,0.19,,,,
2011,03,10,17,32,0.19,,,,
2011,03,10,17,33,0.23,,,,
2011,03,10,17,34,0.25,,,,
2011,03,10,17,35,0.24,,,,
2011,03,10,17,36,0.25,0.24,0.25,,
