RBR XR-420-CTDTu  4.60 010364 (Windows: 6.13)
Host time     11/05/12 09:40:07
Logger time   00/01/01 00:01:03
Logging start 11/03/10 10:26:30
Logging end   11/05/05 14:00:47
Sample period          00:01:00
Number of channels =  4, number of samples =  56115, mode: Logging Complete
N04%9.4f
Calibration  1: 0.019000000000000
                115.816999999999990
                0.000000000000000
                0.000000000000000 mS/cm
Calibration  2: 0.003393357512372
                -0.000253374267740
                0.000002085728346
                -0.000000065315866 Degrees_C
Calibration  3: -0.433104483498000
                649.886311963025950
                44.500312786084002
                21.978793100453998 deciBars
Calibration  4: 0.000000000000000
                5.000000000000000
                0.000000000000000
                0.000000000000000 NTU
Correction to conductivity: 0.0000000e+000 0.0000000e+000 0.0000000e+000 0.0000000e+000
COMMENT: pescadero - downstream - march 10 to about May 5 (retrieved may 11).  third from bottom probably
Memory type: 2 AMD 29LV033C
Averaging: 3 seconds
Logger start:Now 

     Cond      Temp      Pres      Turb 
   0.2485   10.4939   -0.4331    0.6250 
   0.2460   10.4901   -0.4331    0.6250 
   0.2479   10.4932   -0.4331    0.6250 
   0.2534   10.4933   -0.4331    0.6250 
   0.2536   10.4959   -0.4331    0.6250 
   0.2519   10.4920   -0.4331    0.6250 
   0.2475   10.4852   -0.4331    0.6250 
   0.2578   10.4910   -0.4331    0.6250 
   0.2557   10.4810   -0.4331    0.6250 
   0.2521   10.4827   -0.4331    0.6250 
   0.2561   10.4881   -0.4331    0.6250 
   0.2588   10.4788   -0.4331    0.6250 
   0.2517   10.4789   -0.4331    0.6250 
   0.2559   10.4777   -0.4331    0.6250 
   0.2569   10.4799   -0.4331    0.6250 
   0.2595   10.4793   -0.4331    0.6250 
   0.2612   10.4721   -0.4331    0.6250 
   0.2638   10.4771   -0.4331    0.6250 
   0.2632   10.4764   -0.4331    0.6250 
   0.2643   10.4652   -0.4331    0.6250 
   0.2594   10.4688   -0.4331    0.6250 
   0.2640   10.4671   -0.4331    0.6250 
   0.2573   10.4646   -0.4331    0.6250 
   0.2561   10.4627   -0.4331    0.6250 
   0.2625   10.4590   -0.4331    0.6250 
   0.2637   10.4519   -0.4331    0.6250 
   0.2610   10.4563   -0.4331    0.6250 
   0.2645   10.4569   -0.4331    0.6250 
   0.2618   10.4543   -0.4331    0.6250 
   0.2619   10.4558   -0.4331    0.6250 
   0.2651   10.4492   -0.4331    0.6250 
   0.2662   10.4469   -0.4331    0.6250 
   0.2625   10.4468   -0.4331    0.6250 
   0.2575   10.4469   -0.4331    0.6250 
   0.2608   10.4435   -0.4331    0.6250 
   0.2606   10.4465   -0.4331    0.6250 
   0.2572   10.4443   -0.4331    0.6250 
   0.2617   10.4369   -0.4331    0.6250 
   0.2616   10.4387   -0.4331    0.6250 
   0.2609   10.4441   -0.4331    0.6250 
   0.2613   10.4481   -0.4331    0.6250 
   0.2693   10.4377   -0.4331    0.6250 
   0.2689   10.4332   -0.4331    0.6250 
   0.2658   10.4318   -0.4331    0.6250 
   0.2628   10.4291   -0.4331    0.6250 
   0.2595   10.4251   -0.4331    0.6250 
   0.2712   10.4259   -0.4331    0.6250 
   0.2652   10.4316   -0.4331    0.6250 
   0.2730   10.4196   -0.4331    0.6250 
   0.2685   10.4213   -0.4331    0.6250 
   0.2649   10.4134   -0.4331    0.6250 
   0.2729   10.4262   -0.4331    0.6250 
   0.2737   10.4132   -0.4331    0.6250 
   0.2634   10.4131   -0.4331    0.6250 
   0.2630   10.4120   -0.4331    0.6250 
   0.2666   10.4206   -0.4331    0.6250 
   0.2610   10.4168   -0.4331    0.6250 
   0.2596   10.4085   -0.4331    0.6250 
   0.2639   10.4046   -0.4331    0.6250 
   0.2720   10.4078   -0.4331    0.6250 
   0.2653   10.4094   -0.4331    0.6250 
   0.2682   10.4054   -0.4331    0.6250 
   0.2640   10.4003   -0.4331    0.6250 
   0.2621   10.4047   -0.4331    0.6250 
   0.2723   10.4020   -0.4331    0.6250 
   0.2672   10.3925   -0.4331    0.6250 
   0.2674   10.3895   -0.4331    0.6250 
   0.2646   10.3913   -0.4331    0.6250 
   0.2602   10.3915   -0.4331    0.6250 
   0.2583   10.3894   -0.4331    0.6250 
   0.2585   10.3977   -0.4331    0.6250 
   0.2562   10.3832   -0.4331    0.6250 
   0.2540   10.3883   -0.4331    0.6250 
   0.2589   10.3877   -0.4331    0.6250 
   0.2581   10.3894   -0.4331    0.6250 
   0.2567   10.3842   -0.4331    0.6250 
   0.2587   10.3616   -0.4331    0.6250 
   0.2587   10.3606   -0.4331    0.6250 
   0.2537   10.3727   -0.4331    0.6250 
   0.2580   10.3809   -0.4331    0.6250 
   0.2484   10.3603   -0.4331    0.6250 
   0.2521   10.3586   -0.4331    0.6250 
   0.2542   10.3612   -0.4331    0.6250 
   0.2513   10.3595   -0.4331    0.6250 
   0.2484   10.3643   -0.4331    0.6250 
   0.2476   10.3669   -0.4331    0.6250 
   0.2463   10.3573   -0.4331    0.6250 
   0.2474   10.3599   -0.4331    0.6250 
   0.2453   10.3623   -0.4331    0.6250 
   0.2450   10.3603   -0.4331    0.6250 
   0.2508   10.3532   -0.4331    0.6250 
   0.2484   10.3653   -0.4331    0.6250 
   0.2480   10.3581   -0.4331    0.6250 
   0.2522   10.3525   -0.4331    0.6250 
   0.2562   10.3482   -0.4331    0.6250 
   0.2543   10.3516   -0.4331    0.6250 
   0.2567   10.3419   -0.4331    0.6250 
   0.2563   10.3343   -0.4331    0.6250 
   0.2502   10.3261   -0.4331    0.6250 
   0.2447   10.3338   -0.4331    0.6250 
   0.2420   10.3374   -0.4331    0.6250 
   0.2491   10.3400   -0.4331    0.6250 
   0.2470   10.3328   -0.4331    0.6250 
   0.2400   10.3248   -0.4331    0.6250 
   0.2381   10.3211   -0.4331    0.6250 
   0.2412   10.3280   -0.4331    0.6250 
   0.2406   10.3291   -0.4331    0.6250 
   0.2423   10.3225   -0.4331    0.6250 
   0.2412   10.3266   -0.4331    0.6250 
   0.2425   10.3114   -0.4331    0.6250 
   0.2385   10.3237   -0.4331    0.6250 
   0.2444   10.3197   -0.4331    0.6250 
   0.2423   10.3123   -0.4331    0.6250 
   0.2464   10.2931   -0.4331    0.6250 
   0.2401   10.2882   -0.4331    0.6250 
   0.2381   10.2662   -0.4331    0.6250 
   0.2340   10.2768   -0.4331    0.6250 
   0.2383   10.2786   -0.4331    0.6250 
   0.2364   10.2854   -0.4331    0.6250 
   0.2371   10.2950   -0.4331    0.6250 
   0.2344   10.2960   -0.4331    0.6250 
   0.2384   10.3059   -0.4331    0.6250 
   0.2368   10.3063   -0.4331    0.6250 
   0.2379   10.3109   -0.4331    0.6250 
   0.2353   10.3036   -0.4331    0.6250 
   0.2398   10.3087   -0.4331    0.6250 
   0.2368   10.3164   -0.4331    0.6250 
   0.2367   10.3023   -0.4331    0.6250 
   0.2362   10.3013   -0.4331    0.6250 
   0.2354   10.2850   -0.4331    0.6250 
   0.2353   10.2881   -0.4331    0.6250 
   0.2347   10.2794   -0.4331    0.6250 
   0.2335   10.2863   -0.4331    0.6250 
   0.2346   10.2795   -0.4331    0.6250 
   0.2330   10.2766   -0.4331    0.6250 
   0.2321   10.2786   -0.4331    0.6250 
   0.2313   10.2603   -0.4331    0.6250 
   0.2307   10.2685   -0.4331    0.6250 
   0.2333   10.2716   -0.4331    0.6250 
   0.2304   10.2674   -0.4331    0.6250 
   0.2280   10.2454   -0.4331    0.6250 
   0.2287   10.2461   -0.4331    0.6250 
   0.2316   10.2595   -0.4331    0.6250 
   0.2317   10.2509   -0.4331    0.6250 
   0.2318   10.2483   -0.4331    0.6250 
   0.2331   10.2483   -0.4331    0.6250 
   0.2312   10.2551   -0.4331    0.6250 
   0.2288   10.2503   -0.4331    0.6250 
   0.2316   10.2498   -0.4331    0.6250 
   0.2295   10.2435   -0.4331    0.6250 
   0.2304   10.2476   -0.4331    0.6250 
   0.2297   10.2415   -0.4331    0.6250 
   0.2304   10.2375   -0.4331    0.6250 
   0.2312   10.2528   -0.4331    0.6250 
   0.2339   10.2556   -0.4331    0.6250 
   0.2320   10.2509   -0.4331    0.6250 
   0.2315   10.2344   -0.4331    0.6250 
   0.2336   10.2417   -0.4331    0.6250 
   0.2318   10.2429   -0.4331    0.6250 
   0.2316   10.2524   -0.4331    0.6250 
   0.2318   10.2465   -0.4331    0.6250 
   0.2313   10.2163   -0.4331    0.6250 
   0.2307   10.2210   -0.4331    0.6250 
   0.2314   10.2298   -0.4331    0.6250 
   0.2317   10.2327   -0.4331    0.6250 
   0.2294   10.2136   -0.4331    0.6250 
   0.2314   10.2107   -0.4331    0.6250 
   0.2312   10.2174   -0.4331    0.6250 
   0.2332   10.2168   -0.4331    0.6250 
   0.2290   10.2221   -0.4331    0.6250 
   0.2274   10.2169   -0.4331    0.6250 
   0.2303   10.2170   -0.4331    0.6250 
   0.2303   10.2250   -0.4331    0.6250 
   0.2291   10.2187   -0.4331    0.6250 
   0.2304   10.2275   -0.4331    0.6250 
   0.2286   10.2140   -0.4331    0.6250 
   0.2332   10.2226   -0.4331    0.6250 
   0.2309   10.2183   -0.4331    0.6250 
   0.2311   10.2187   -0.4331    0.6250 
   0.2298   10.2178   -0.4331    0.6250 
   0.2304   10.1864   -0.4331    0.6250 
   0.2284   10.1783   -0.4331    0.6250 
   0.2285   10.1819   -0.4331    0.6250 
   0.2274   10.2044   -0.4331    0.6250 
   0.2310   10.1698   -0.4331    0.6250 
   0.2305   10.1877   -0.4331    0.6250 
   0.2312   10.1877   -0.4331    0.6250 
   0.2300   10.1827   -0.4331    0.6250 
   0.2324   10.1724   -0.4331    0.6250 
   0.2302   10.1683   -0.4331    0.6250 
   0.2277   10.1707   -0.4331    0.6250 
   0.2303   10.1688   -0.4331    0.6250 
   0.2299   10.1726   -0.4331    0.6250 
   0.2325   10.1743   -0.4331    0.6250 
   0.2281   10.1710   -0.4331    0.6250 
   0.2329   10.1673   -0.4331    0.6250 
   0.2307   10.1778   -0.4331    0.6250 
   0.2312   10.1697   -0.4331    0.6250 
   0.2316   10.1703   -0.4331    0.6250 
   0.2309   10.1663   -0.4331    0.6250 
   0.2344   10.1676   -0.4331    0.6250 
   0.2322   10.1573   -0.4331    0.6250 
   0.2344   10.1334   -0.4331    0.6250 
   0.2397   10.1266   -0.4331    0.6250 
   0.2333   10.1330   -0.4331    0.6250 
   0.2345   10.1295   -0.4331    0.6250 
   0.2384   10.1198   -0.4331    0.6250 
   0.2375   10.1239   -0.4331    0.6250 
   0.2361   10.1224   -0.4331    0.6250 
   0.2346   10.1194   -0.4331    0.6250 
   0.2351   10.1247   -0.4331    0.6250 
   0.2350   10.1232   -0.4331    0.6250 
   0.2377   10.1222   -0.4331    0.6250 
   0.2374   10.1178   -0.4331    0.6250 
   0.2419   10.1155   -0.4331    0.6250 
   0.2612   10.1148   -0.4331    0.6250 
   0.3280   10.1166   -0.4331    0.6250 
   0.9483   10.1303   -0.4331    0.6250 
   6.1330   10.3077   -0.4331    0.6250 
   6.1069   10.3125   -0.4331    0.6250 
   6.0364   10.3047   -0.4331    0.6250 
   8.5557   10.3508   -0.4331    0.6250 
   5.7658   10.2772   -0.4331    0.6250 
   8.0028   10.4384   -0.4331    0.6250 
  14.4855   10.5305   -0.4331    0.6250 
  14.7268   10.5353   -0.4331    0.6250 
  15.8034   10.5731   -0.4331    0.6250 
  15.8398   10.5763   -0.4331    0.6250 
  17.1262   10.6241   -0.4331    0.6250 
  16.6893   10.6185   -0.4331    0.6250 
  17.7012   10.6451   -0.4331    0.6250 
  18.4127   10.6912   -0.4331    0.6250 
  19.2709   10.7085   -0.4331    0.6250 
  19.2558   10.7040   -0.4331    0.6250 
  19.8638   10.7335   -0.4331    0.6250 
  20.7849   10.7482   -0.4331    0.6250 
  19.7997   10.7185   -0.4331    0.6250 
  20.5914   10.7538   -0.4331    0.6250 
  22.2404   10.8100   -0.4331    0.6250 
  20.4696   10.7745   -0.4331    0.6250 
  22.7565   10.8350   -0.4331    0.6250 
  20.6892   10.7571   -0.4331    0.6250 
  22.7773   10.8360   -0.4331    0.6250 
  20.2798   10.7650   -0.4331    0.6250 
  22.9361   10.8316   -0.4331    0.6250 
  22.1112   10.8275   -0.4331    0.6250 
  22.8332   10.8376   -0.4331    0.6250 
  23.0107   10.8483   -0.4331    0.6250 
  22.9928   10.8585   -0.4331    0.6250 
  23.5803   10.8638   -0.4331    0.6250 
  23.4558   10.8672   -0.4331    0.6250 
  23.7805   10.8704   -0.4331    0.6250 
  23.2436   10.8550   -0.4331    0.6250 
  23.7273   10.8705   -0.4331    0.6250 
  23.5129   10.8670   -0.4331    0.6250 
  23.7792   10.8694   -0.4331    0.6250 
  23.2082   10.8509   -0.4331    0.6250 
  23.8221   10.8730   -0.4331    0.6250 
  24.2237   10.8958   -0.4331    0.6250 
  23.9816   10.8837   -0.4331    0.6250 
  24.2367   10.8951   -0.4331    0.6250 
  24.0229   10.8929   -0.4331    0.6250 
  23.3409   10.8734   -0.4331    0.6250 
  23.3230   10.8776   -0.4331    0.6250 
  24.3755   10.8874   -0.4331    0.6250 
  24.4013   10.8873   -0.4331    0.6250 
  24.1205   10.8739   -0.4331    0.6250 
  23.6377   10.8560   -0.4331    0.6250 
  23.9674   10.8655   -0.4331    0.6250 
  23.9401   10.8659   -0.4331    0.6250 
  23.7813   10.8613   -0.4331    0.6250 
  23.8414   10.8637   -0.4331    0.6250 
  23.9997   10.8670   -0.4331    0.6250 
  23.8330   10.8551   -0.4331    0.6250 
  23.9936   10.8654   -0.4331    0.6250 
  24.0078   10.8660   -0.4331    0.6250 
  23.8602   10.8678   -0.4331    0.6250 
  24.6001   10.8972   -0.4331    0.6250 
  24.5553   10.8904   -0.4331    0.6250 
  24.7982   10.9037   -0.4331    0.6250 
  25.1442   10.9125   -0.4331    0.6250 
  24.9351   10.9025   -0.4331    0.6250 
  24.9798   10.9084   -0.4331    0.6250 
  24.8745   10.9025   -0.4331    0.6250 
  25.0633   10.9140   -0.4331    0.6250 
  25.1040   10.9189   -0.4331    0.6250 
  25.1093   10.9129   -0.4331    0.6250 
  25.0027   10.9054   -0.4331    0.6250 
  24.9274   10.9096   -0.4331    0.6250 
  24.8560   10.9068   -0.4331    0.6250 
  25.3380   10.9167   -0.4331    0.6250 
  25.7110   10.9307   -0.4331    0.6250 
  25.6775   10.9324   -0.4331    0.6250 
  25.5472   10.9302   -0.4331    0.6250 
  26.0478   10.9528   -0.4331    0.6250 
  26.4516   10.9686   -0.4331    0.6250 
  26.1748   10.9565   -0.4331    0.6250 
  26.0881   10.9531   -0.4331    0.6250 
  25.7471   10.9373   -0.4331    0.6250 
  25.9311   10.9404   -0.4331    0.6250 
  26.0476   10.9498   -0.4331    0.6250 
  25.5658   10.9254   -0.4331    0.6250 
  24.9087   10.8979   -0.4331    0.6250 
  25.8779   10.9567   -0.4331    0.6250 
  26.3928   10.9621   -0.4331    0.6250 
  25.9469   10.9522   -0.4331    0.6250 
  25.7103   10.9287   -0.4331    0.6250 
  25.9919   10.9543   -0.4331    0.6250 
  26.1369   10.9572   -0.4331    0.6250 
  26.2444   10.9627   -0.4331    0.6250 
  26.2948   10.9609   -0.4331    0.6250 
  26.1712   10.9552   -0.4331    0.6250 
  25.8024   10.9421   -0.4331    0.6250 
  26.1420   10.9575   -0.4331    0.6250 
  26.5373   10.9698   -0.4331    0.6250 
  26.2013   10.9572   -0.4331    0.6250 
  25.9929   10.9600   -0.4331    0.6250 
  26.6790   10.9769   -0.4331    0.6250 
  26.0302   10.9542   -0.4331    0.6250 
  26.5023   10.9693   -0.4331    0.6250 
  26.5603   10.9733   -0.4331    0.6250 
  26.0212   10.9481   -0.4331    0.6250 
  26.5017   10.9657   -0.4331    0.6250 
  26.1891   10.9543   -0.4331    0.6250 
  26.0836   10.9546   -0.4331    0.6250 
  26.3692   10.9660   -0.4331    0.6250 
  26.3116   10.9636   -0.4331    0.6250 
  26.4386   10.9725   -0.4331    0.6250 
  26.4679   10.9724   -0.4331    0.6250 
  26.5534   10.9741   -0.4331    0.6250 
  26.3712   10.9705   -0.4331    0.6250 
  26.6639   10.9826   -0.4331    0.6250 
  26.8450   10.9871   -0.4331    0.6250 
  26.0533   10.9625   -0.4331    0.6250 
  26.4499   10.9744   -0.4331    0.6250 
  26.7169   10.9805   -0.4331    0.6250 
  26.7056   10.9802   -0.4331    0.6250 
  26.6448   10.9804   -0.4331    0.6250 
  26.6835   10.9817   -0.4331    0.6250 
  26.7355   10.9836   -0.4331    0.6250 
  26.7852   10.9860   -0.4331    0.6250 
  26.7338   10.9836   -0.4331    0.6250 
  26.8075   10.9860   -0.4331    0.6250 
  26.8766   10.9898   -0.4331    0.6250 
  26.7680   10.9854   -0.4331    0.6250 
  26.6665   10.9828   -0.4331    0.6250 
  26.5809   10.9800   -0.4331    0.6250 
  26.7362   10.9834   -0.4331    0.6250 
  26.4171   10.9744   -0.4331    0.6250 
  26.7169   10.9851   -0.4331    0.6250 
  26.8688   10.9919   -0.4331    0.6250 
  26.8272   10.9909   -0.4331    0.6250 
  26.7149   10.9852   -0.4331    0.6250 
  26.7353   10.9875   -0.4331    0.6250 
  26.7511   10.9904   -0.4331    0.6250 
  26.7590   10.9876   -0.4331    0.6250 
  26.7813   10.9889   -0.4331    0.6250 
  26.6466   10.9834   -0.4331    0.6250 
  26.6658   10.9804   -0.4331    0.6250 
  26.7662   10.9851   -0.4331    0.6250 
  26.6630   10.9823   -0.4331    0.6250 
  26.8006   10.9867   -0.4331    0.6250 
  26.2497   10.9696   -0.4331    0.6250 
  26.2108   10.9779   -0.4331    0.6250 
  26.3651   10.9701   -0.4331    0.6250 
  25.8182   10.9426   -0.4331    0.6250 
  26.3395   10.9644   -0.4331    0.6250 
  26.2299   10.9676   -0.4331    0.6250 
  26.3659   10.9697   -0.4331    0.6250 
  25.9501   10.9653   -0.4331    0.6250 
  26.5132   10.9731   -0.4331    0.6250 
  26.5112   10.9730   -0.4331    0.6250 
  26.5567   10.9804   -0.4331    0.6250 
  26.6590   10.9809   -0.4331    0.6250 
  26.6962   10.9839   -0.4331    0.6250 
  26.4148   10.9746   -0.4331    0.6250 
  26.5054   10.9769   -0.4331    0.6250 
  26.1949   10.9706   -0.4331    0.6250 
  26.2584   10.9732   -0.4331    0.6250 
  26.0023   10.9720   -0.4331    0.6250 
  25.8744   10.9624   -0.4331    0.6250 
  26.2295   10.9768   -0.4331    0.6250 
  26.4408   10.9780   -0.4331    0.6250 
  26.4282   10.9779   -0.4331    0.6250 
  26.1395   10.9734   -0.4331    0.6250 
  26.5163   10.9765   -0.4331    0.6250 
  25.3265   10.9432   -0.4331    0.6250 
  26.3069   10.9685   -0.4331    0.6250 
  25.7236   10.9568   -0.4331    0.6250 
  25.3502   10.9204   -0.4331    0.6250 
  25.3609   10.9275   -0.4331    0.6250 
  24.1028   10.9171   -0.4331    0.6250 
  24.9949   10.9277   -0.4331    0.6250 
  24.6307   10.8907   -0.4331    0.6250 
  25.4063   10.9307   -0.4331    0.6250 
  16.0881   10.6881   -0.4331    0.6250 
  24.4965   10.9018   -0.4331    0.6250 
  23.5679   10.8756   -0.4331    0.6250 
  23.9158   10.8929   -0.4331    0.6250 
  21.5164   10.8156   -0.4331    0.6250 
  18.1573   10.7205   -0.4331    0.6250 
  19.2797   10.7037   -0.4331    0.6250 
  17.8115   10.6522   -0.4331    0.6250 
  19.4556   10.7289   -0.4331    0.6250 
  16.9239   10.6054   -0.4331    0.6250 
  19.5310   10.6719   -0.4331    0.6250 
  19.9771   10.7310   -0.4331    0.6250 
  18.5665   10.6965   -0.4331    0.6250 
  14.6306   10.5939   -0.4331    0.6250 
  20.5254   10.7295   -0.4331    0.6250 
  16.7989   10.5770   -0.4331    0.6250 
  11.1886   10.4667   -0.4331    0.6250 
  11.4168   10.4488   -0.4331    0.6250 
  13.5058   10.5338   -0.4331    0.6250 
  14.9136   10.5614   -0.4331    0.6250 
  11.0653   10.4159   -0.4331    0.6250 
  11.4311   10.5239   -0.4331    0.6250 
   8.5993   10.4021   -0.4331    0.6250 
  11.5017   10.4083   -0.4331    0.6250 
   5.4150   10.2783   -0.4331    0.6250 
   8.5584   10.3371   -0.4331    0.6250 
   4.5872   10.2420   -0.4331    0.6250 
   3.7924   10.2172   -0.4331    0.6250 
   3.5761   10.1909   -0.4331    0.6250 
   3.0609   10.1682   -0.4331    0.6250 
   2.8796   10.1554   -0.4331    0.6250 
   3.4213   10.1679   -0.4331    0.6250 
   2.3111   10.1416   -0.4331    0.6250 
   2.3070   10.1460   -0.4331    0.6250 
   2.3224   10.1468   -0.4331    0.6250 
   2.4617   10.1505   -0.4331    0.6250 
   2.2808   10.1442   -0.4331    0.6250 
   2.3108   10.1532   -0.4331    0.6250 
   2.3829   10.1650   -0.4331    0.6250 
   2.3452   10.1716   -0.4331    0.6250 
   2.2907   10.1788   -0.4331    0.6250 
   2.2044   10.1805   -0.4331    0.6250 
   2.0427   10.1777   -0.4331    0.6250 
   1.7872   10.1733   -0.4331    0.6250 
   1.6115   10.1730   -0.4331    0.6250 
   1.5712   10.1889   -0.4331    0.6250 
   1.3314   10.1849   -0.4331    0.6250 
   1.2711   10.1961   -0.4331    0.6250 
   1.1779   10.2090   -0.4331    0.6250 
   1.0859   10.2031   -0.4331    0.6250 
   0.9996   10.2007   -0.4331    0.6250 
   0.9704   10.1979   -0.4331    0.6250 
   1.0014   10.2031   -0.4331    0.6250 
   0.8299   10.1913   -0.4331    0.6250 
   0.8501   10.2046   -0.4331    0.6250 
   0.7962   10.2000   -0.4331    0.6250 
   0.7610   10.2121   -0.4331    0.6250 
   0.7369   10.2079   -0.4331    0.6250 
   0.7155   10.2078   -0.4331    0.6250 
   0.7053   10.2082   -0.4331    0.6250 
   0.6591   10.2046   -0.4331    0.6250 
   0.6315   10.2012   -0.4331    0.6250 
   0.6314   10.1964   -0.4331    0.6250 
   0.6320   10.2021   -0.4331    0.6250 
   0.6189   10.2064   -0.4331    0.6250 
   0.5820   10.1979   -0.4331    0.6250 
   0.5896   10.2061   -0.4331    0.6250 
   0.5429   10.2038   -0.4331    0.6250 
   0.5320   10.2019   -0.4331    0.6250 
   0.5112   10.2016   -0.4331    0.6250 
   0.5161   10.2030   -0.4331    0.6250 
   0.5029   10.2018   -0.4331    0.6250 
   0.4752   10.1985   -0.4331    0.6250 
   0.4704   10.2011   -0.4331    0.6250 
   0.4791   10.1881   -0.4331    0.6250 
   0.4542   10.1955   -0.4331    0.6250 
   0.4628   10.1929   -0.4331    0.6250 
   0.4639   10.1881   -0.4331    0.6250 
   0.4309   10.1917   -0.4331    0.6250 
   0.4221   10.1961   -0.4331    0.6250 
   0.4025   10.1874   -0.4331    0.6250 
   0.4262   10.1902   -0.4331    0.6250 
   0.4033   10.1877   -0.4331    0.6250 
   0.3869   10.1868   -0.4331    0.6250 
   0.4046   10.1862   -0.4331    0.6250 
   0.3609   10.1894   -0.4331    0.6250 
   0.3581   10.1856   -0.4331    0.6250 
   0.3573   10.1895   -0.4331    0.6250 
   0.3628   10.1815   -0.4331    0.6250 
   0.3424   10.1929   -0.4331    0.6250 
   0.3279   10.1927   -0.4331    0.6250 
   0.3085   10.1868   -0.4331    0.6250 
   0.3149   10.1817   -0.4331    0.6250 
   0.3143   10.1862   -0.4331    0.6250 
   0.3050   10.1906   -0.4331    0.6250 
   0.3090   10.1926   -0.4331    0.6250 
   0.3099   10.1935   -0.4331    0.6250 
   0.2988   10.1976   -0.4331    0.6250 
   0.2943   10.1933   -0.4331    0.6250 
   0.2963   10.1982   -0.4331    0.6250 
   0.2948   10.2013   -0.4331    0.6250 
   0.2838   10.2073   -0.4331    0.6250 
   0.2832   10.2006   -0.4331    0.6250 
   0.3097   10.1889   -0.4331    0.6250 
   0.2847   10.2026   -0.4331    0.6250 
   0.2936   10.1940   -0.4331    0.6250 
   0.2831   10.2015   -0.4331    0.6250 
   0.2800   10.2076   -0.4331    0.6250 
   0.2918   10.1984   -0.4331    0.6250 
   0.2846   10.2023   -0.4331    0.6250 
   0.2934   10.2037   -0.4331    0.6250 
   0.2789   10.1967   -0.4331    0.6250 
   0.2989   10.2007   -0.4331    0.6250 
   0.2944   10.1952   -0.4331    0.6250 
   0.2895   10.2113   -0.4331    0.6250 
   0.3235   10.1996   -0.4331    0.6250 
   0.2949   10.2039   -0.4331    0.6250 
   0.2751   10.2075   -0.4331    0.6250 
   0.2718   10.2061   -0.4331    0.6250 
   0.2778   10.2065   -0.4331    0.6250 
   0.2844   10.2080   -0.4331    0.6250 
   0.2724   10.2135   -0.4331    0.6250 
   0.2739   10.2095   -0.4331    0.6250 
   0.2946   10.1970   -0.4331    0.6250 
   0.2794   10.2211   -0.4331    0.6250 
   0.3176   10.2105   -0.4331    0.6250 
   0.2996   10.2157   -0.4331    0.6250 
   0.2814   10.2078   -0.4331    0.6250 
   0.2915   10.2095   -0.4331    0.6250 
   0.2891   10.2173   -0.4331    0.6250 
   0.3079   10.2128   -0.4331    0.6250 
   0.2933   10.2219   -0.4331    0.6250 
   0.3015   10.2181   -0.4331    0.6250 
   0.2853   10.2200   -0.4331    0.6250 
   0.2863   10.2204   -0.4331    0.6250 
   0.3026   10.2201   -0.4331    0.6250 
   0.3048   10.2300   -0.4331    0.6250 
   0.2911   10.2215   -0.4331    0.6250 
   0.2996   10.2273   -0.4331    0.6250 
   0.3071   10.2290   -0.4331    0.6250 
   0.2912   10.2306   -0.4331    0.6250 
   0.2932   10.2303   -0.4331    0.6250 
   0.2868   10.2338   -0.4331    0.6250 
   0.3014   10.2310   -0.4331    0.6250 
   0.2900   10.2331   -0.4331    0.6250 
   0.2956   10.2351   -0.4331    0.6250 
   0.2951   10.2474   -0.4331    0.6250 
   0.2948   10.2452   -0.4331    0.6250 
   0.3036   10.2407   -0.4331    0.6250 
   0.2878   10.2499   -0.4331    0.6250 
   0.3043   10.2433   -0.4331    0.6250 
   0.2985   10.2403   -0.4331    0.6250 
   0.3139   10.2340   -0.4331    0.6250 
   0.3121   10.2351   -0.4331    0.6250 
   0.2907   10.2465   -0.4331    0.6250 
   0.2932   10.2422   -0.4331    0.6250 
   0.2965   10.2452   -0.4331    0.6250 
   0.2906   10.2458   -0.4331    0.6250 
   0.2902   10.2480   -0.4331    0.6250 
   0.2963   10.2447   -0.4331    0.6250 
   0.2987   10.2425   -0.4331    0.6250 
   0.2984   10.2462   -0.4331    0.6250 
   0.2953   10.2457   -0.4331    0.6250 
   0.2960   10.2466   -0.4331    0.6250 
   0.3066   10.2486   -0.4331    0.6250 
   0.2990   10.2514   -0.4331    0.6250 
   0.2937   10.2467   -0.4331    0.6250 
   0.3025   10.2497   -0.4331    0.6250 
   0.3092   10.2481   -0.4331    0.6250 
   0.3103   10.2465   -0.4331    0.6250 
   0.2974   10.2565   -0.4331    0.6250 
   0.3092   10.2530   -0.4331    0.6250 
   0.3011   10.2562   -0.4331    0.6250 
   0.3038   10.2532   -0.4331    0.6250 
   0.3030   10.2556   -0.4331    0.6250 
   0.3110   10.2536   -0.4331    0.6250 
   0.3047   10.2552   -0.4331    0.6250 
   0.3059   10.2592   -0.4331    0.6250 
   0.3071   10.2600   -0.4331    0.6250 
   0.3008   10.2594   -0.4331    0.6250 
   0.2979   10.2619   -0.4331    0.6250 
   0.3026   10.2646   -0.4331    0.6250 
   0.2982   10.2617   -0.4331    0.6250 
   0.2883   10.2688   -0.4331    0.6250 
   0.2918   10.2666   -0.4331    0.6250 
   0.3037   10.2645   -0.4331    0.6250 
   0.2930   10.2675   -0.4331    0.6250 
   0.2884   10.2687   -0.4331    0.6250 
   0.2916   10.2678   -0.4331    0.6250 
   0.2883   10.2658   -0.4331    0.6250 
   0.2992   10.2654   -0.4331    0.6250 
   0.2835   10.2739   -0.4331    0.6250 
