RBR XR-420-CTDTu  4.60 010364 (Windows: 6.13)
Host time     11/03/10 10:22:11
Logger time   00/01/01 00:00:54
Logging start 11/01/27 12:49:50
Logging end   11/03/21 14:00:47
Sample period          00:01:00
Number of channels =  4, number of samples =  57801, mode: Logging Complete
N04%9.4f
Calibration  1: 0.019000000000000
                115.816999999999990
                0.000000000000000
                0.000000000000000 mS/cm
Calibration  2: 0.003393357512372
                -0.000253374267740
                0.000002085728346
                -0.000000065315866 Degrees_C
Calibration  3: -0.433104483498000
                649.886311963025950
                44.500312786084002
                21.978793100453998 deciBars
Calibration  4: 0.000000000000000
                5.000000000000000
                0.000000000000000
                0.000000000000000 NTU
Correction to conductivity: 0.0000000e+000 0.0000000e+000 0.0000000e+000 0.0000000e+000
COMMENT: pdo 3102011
Memory type: 2 AMD 29LV033C
Averaging: 3 seconds
Logger start:Now 

     Cond      Temp      Pres      Turb 
  31.3950   10.9378   -0.4331    0.1023 
  30.8553   11.0851   -0.4331    0.1081 
  31.5854   11.1410   -0.4331    0.1091 
  30.2531   11.1845   -0.4331    0.1082 
  31.6092   11.1626   -0.4331    0.1069 
  31.2522   11.0698   -0.4331    0.1030 
  31.9513   11.1014   -0.4331    0.1034 
  31.4089   11.0942   -0.4331    0.1031 
  31.3821   11.0654   -0.4331    0.1000 
  31.4471   11.2165   -0.4331    0.1058 
  31.0739   11.2666   -0.4331    0.1074 
  31.7674   11.3476   -0.4331    0.1073 
  31.3494   11.3153   -0.4331    0.1041 
  31.3354   11.4386   -0.4331    0.0980 
  30.3508   11.2020   -0.4331    0.1017 
  28.4156   11.1814   -0.4331    0.1017 
  30.6920   11.1538   -0.4331    0.1017 
  29.9518   11.1273   -0.4331    0.1031 
  31.3370   11.1349   -0.4331    0.1065 
  31.2834   11.1002   -0.4331    0.1029 
  31.6757   11.1525   -0.4331    0.1048 
  30.9658   11.2525   -0.4331    0.1058 
  31.8447   11.1919   -0.4331    0.0989 
  31.0953   11.1786   -0.4331    0.1057 
  30.9021   11.1078   -0.4331    0.1020 
  30.4025   11.1131   -0.4331    0.1042 
  28.0943   11.0023   -0.4331    0.1036 
  29.2897   11.0065   -0.4331    0.0978 
  28.3961   11.0506   -0.4331    0.1041 
  29.7716   11.1598   -0.4331    0.1047 
  29.3819   11.1765   -0.4331    0.1074 
  29.9264   11.1520   -0.4331    0.1047 
  30.3931   11.1197   -0.4331    0.1032 
  31.5604   11.1794   -0.4331    0.1007 
  31.7651   11.1718   -0.4331    0.0993 
  30.0156   11.1432   -0.4331    0.1051 
  31.1040   11.1938   -0.4331    0.1047 
  31.2177   11.2228   -0.4331    0.1022 
  30.3544   11.2197   -0.4331    0.1049 
  29.7053   11.2506   -0.4331    0.1049 
  28.8913   11.2252   -0.4331    0.1043 
  29.9098   11.3003   -0.4331    0.0998 
  29.7026   11.3091   -0.4331    0.1018 
  29.3961   11.3609   -0.4331    0.0984 
  28.9799   11.3485   -0.4331    0.0999 
  29.2913   11.2419   -0.4331    0.0976 
  28.1256   11.2346   -0.4331    0.0972 
  28.4999   11.1932   -0.4331    0.1018 
  27.9678   11.1939   -0.4331    0.1046 
  28.7569   11.2953   -0.4331    0.1002 
  28.3440   11.2746   -0.4331    0.1009 
  30.0425   11.2759   -0.4331    0.1000 
  27.8403   11.1314   -0.4331    0.1000 
  27.6451   11.2292   -0.4331    0.0935 
  27.8462   11.2241   -0.4331    0.0926 
  29.6526   11.1697   -0.4331    0.1018 
  28.8248   11.1485   -0.4331    0.1000 
  26.6583   11.0621   -0.4331    0.1027 
  26.4410   11.2319   -0.4331    0.0968 
  27.3493   11.0769   -0.4331    0.0956 
  27.4926   11.0550   -0.4331    0.0974 
  24.7735   11.1556   -0.4331    0.1011 
  28.4358   11.2033   -0.4331    0.1027 
  25.3639   11.1010   -0.4331    0.0964 
  28.3973   11.1125   -0.4331    0.0945 
  23.5735   10.9390   -0.4331    0.0949 
  25.4607   11.1858   -0.4331    0.1007 
  23.6898   11.1015   -0.4331    0.1019 
  23.3865   10.9601   -0.4331    0.1015 
  22.0650   10.9376   -0.4331    0.1052 
  24.5076   10.8749   -0.4331    0.1036 
  22.2187   10.9728   -0.4331    0.0999 
  24.1295   10.7982   -0.4331    0.1027 
  23.3716   11.0465   -0.4331    0.1035 
  22.4141   10.9625   -0.4331    0.0996 
  19.3179   10.6963   -0.4331    0.0996 
  20.7727   10.9146   -0.4331    0.1034 
  21.7736   10.7367   -0.4331    0.1071 
  19.6022   10.7146   -0.4331    0.0990 
  19.6297   10.8067   -0.4331    0.0977 
  18.3815   10.8605   -0.4331    0.1051 
  16.6322   10.7959   -0.4331    0.0973 
  17.6872   10.8308   -0.4331    0.0987 
  17.2367   10.5675   -0.4331    0.0986 
  18.2162   10.5461   -0.4331    0.1014 
  19.9728   10.6340   -0.4331    0.1012 
  19.4508   10.6707   -0.4331    0.1023 
  19.7607   10.9223   -0.4331    0.1025 
  17.0801   10.6164   -0.4331    0.0957 
  17.2076   10.4030   -0.4331    0.0949 
  16.0446   10.3567   -0.4331    0.1019 
  15.9380   10.4092   -0.4331    0.0985 
  16.1943   10.3662   -0.4331    0.1033 
  14.8658   10.3856   -0.4331    0.1044 
  15.4468   10.4368   -0.4331    0.1047 
  15.0477   10.4393   -0.4331    0.1037 
  14.7394   10.3063   -0.4331    0.1082 
  14.8251   10.2150   -0.4331    0.0983 
  14.6144   10.2475   -0.4331    0.0970 
  15.3081   10.2745   -0.4331    0.1029 
  14.6874   10.1622   -0.4331    0.1028 
  14.7383   10.3313   -0.4331    0.1019 
  14.4081   10.1184   -0.4331    0.1011 
  14.0145   10.0918   -0.4331    0.1066 
  13.7040   10.1085   -0.4331    0.1065 
  13.7803   10.2135   -0.4331    0.1059 
  14.5581   10.1985   -0.4331    0.0989 
  14.9403   10.2413   -0.4331    0.1006 
  16.1796   10.2815   -0.4331    0.1018 
  14.8667   10.4235   -0.4331    0.0947 
  16.0202   10.4422   -0.4331    0.1019 
  15.9436   10.5962   -0.4331    0.0962 
  15.7064   10.4741   -0.4331    0.0967 
  15.3609   10.4025   -0.4331    0.1025 
  15.1150   10.4129   -0.4331    0.1017 
  14.6340   10.4346   -0.4331    0.0975 
  14.9844   10.4236   -0.4331    0.0984 
  14.9745   10.3841   -0.4331    0.1038 
  15.5237   10.3771   -0.4331    0.1012 
  17.0246   10.4188   -0.4331    0.0978 
  17.5143   10.4893   -0.4331    0.0991 
  18.3247   10.5426   -0.4331    0.1013 
  19.0127   10.5013   -0.4331    0.0997 
  18.7595   10.5951   -0.4331    0.0985 
  18.8703   10.5850   -0.4331    0.0963 
  18.4831   10.5100   -0.4331    0.0974 
  17.6659   10.4521   -0.4331    0.0992 
  17.5431   10.4123   -0.4331    0.0955 
  17.0340   10.4152   -0.4331    0.0943 
  16.6728   10.4035   -0.4331    0.1010 
  16.5105   10.4545   -0.4331    0.0962 
  16.9141   10.5699   -0.4331    0.0971 
  18.7261   10.5816   -0.4331    0.0971 
  19.7264   10.5772   -0.4331    0.0955 
  19.6167   10.6104   -0.4331    0.1001 
  18.1389   10.5816   -0.4331    0.0953 
  20.1291   10.6249   -0.4331    0.0975 
  20.1684   10.6211   -0.4331    0.0955 
  19.2382   10.6267   -0.4331    0.0965 
  17.7874   10.6116   -0.4331    0.0964 
  16.4702   10.6796   -0.4331    0.0907 
  17.5532   10.6009   -0.4331    0.0972 
  16.5552   10.5089   -0.4331    0.0986 
  17.0216   10.5423   -0.4331    0.0988 
  17.3165   10.5719   -0.4331    0.0948 
  18.6828   10.6703   -0.4331    0.0947 
  18.5787   10.5628   -0.4331    0.0968 
  18.4014   10.6098   -0.4331    0.0946 
  19.0000   10.6402   -0.4331    0.0987 
  19.1112   10.6369   -0.4331    0.0932 
  16.9048   10.7544   -0.4331    0.0895 
  15.5627   10.6856   -0.4331    0.0960 
  16.1407   10.5598   -0.4331    0.0959 
  16.6703   10.7039   -0.4331    0.0912 
  14.8801   10.6350   -0.4331    0.0932 
  17.5642   10.7261   -0.4331    0.0974 
  18.6482   10.7074   -0.4331    0.0952 
  16.1405   10.6672   -0.4331    0.0903 
  14.7484   10.5450   -0.4331    0.0891 
  15.6494   10.6037   -0.4331    0.0897 
  14.4918   10.5651   -0.4331    0.0901 
  15.1210   10.4252   -0.4331    0.0908 
  15.4775   10.5239   -0.4331    0.0936 
  16.0219   10.5292   -0.4331    0.0855 
  14.4626   10.5291   -0.4331    0.0843 
  14.0292   10.6020   -0.4331    0.0835 
  18.0934   10.6321   -0.4331    0.0877 
  12.1964   10.5805   -0.4331    0.0823 
  11.9874   10.6204   -0.4331    0.0857 
  13.2963   10.6962   -0.4331    0.0898 
  13.8646   10.6817   -0.4331    0.0874 
  14.6018   10.8344   -0.4331    0.0875 
  13.3881   10.8503   -0.4331    0.0844 
  14.3648   11.0001   -0.4331    0.0853 
  14.9903   10.9304   -0.4331    0.0882 
  11.8820   10.9264   -0.4331    0.0878 
  14.6879   11.0560   -0.4331    0.0900 
  14.0552   10.9993   -0.4331    0.0898 
  12.7037   10.8906   -0.4331    0.0915 
  14.2256   10.8110   -0.4331    0.0881 
  12.0722   10.8078   -0.4331    0.0889 
  12.4523   10.7143   -0.4331    0.0888 
  13.5339   10.7746   -0.4331    0.0876 
  13.8034   10.7312   -0.4331    0.0920 
  13.9291   10.8526   -0.4331    0.0845 
  15.2854   11.0030   -0.4331    0.0880 
  12.5152   10.8523   -0.4331    0.0875 
  13.6169   10.7676   -0.4331    0.0887 
  15.5102   10.8619   -0.4331    0.0862 
  15.3563   10.9037   -0.4331    0.0811 
  14.5179   11.0867   -0.4331    0.0844 
  14.5083   11.1665   -0.4331    0.0830 
  16.3505   11.0965   -0.4331    0.0840 
  16.4579   11.0778   -0.4331    0.0876 
  16.7514   10.9447   -0.4331    0.0845 
  16.0347   10.9785   -0.4331    0.0910 
  16.0786   10.8864   -0.4331    0.0851 
  15.3373   10.8675   -0.4331    0.0836 
  14.9010   10.9570   -0.4331    0.0901 
  14.4030   10.9590   -0.4331    0.0872 
  14.3191   10.9404   -0.4331    0.0875 
  14.5806   11.0126   -0.4331    0.0883 
  16.4089   10.9965   -0.4331    0.0797 
  14.5693   10.9132   -0.4331    0.0794 
  19.4279   10.9394   -0.4331    0.0765 
  12.1749   11.0069   -0.4331    0.0805 
  12.6883   10.8245   -0.4331    0.0745 
  12.6549   10.7960   -0.4331    0.0724 
  13.0464   11.0981   -0.4331    0.0793 
  11.9007   10.8292   -0.4331    0.0782 
  10.2524   11.0104   -0.4331    0.0777 
  10.6838   10.8713   -0.4331    0.0732 
  12.4671   10.7989   -0.4331    0.0764 
   9.8043   11.0209   -0.4331    0.0705 
  12.8587   10.8032   -0.4331    0.0823 
  12.4390   10.8109   -0.4331    0.0759 
  11.7839   10.8549   -0.4331    0.0794 
  12.2648   10.9040   -0.4331    0.0776 
  14.5221   10.8487   -0.4331    0.0809 
  12.2625   11.2512   -0.4331    0.0743 
  10.6294   11.2481   -0.4331    0.0812 
  11.9137   11.2500   -0.4331    0.0790 
  11.5257   11.2789   -0.4331    0.0824 
  11.4422   11.3548   -0.4331    0.0819 
  11.7001   11.4101   -0.4331    0.0821 
  11.0164   11.1599   -0.4331    0.0794 
  11.5325   11.2640   -0.4331    0.0748 
  10.5599   11.4610   -0.4331    0.0810 
  12.2680   11.4796   -0.4331    0.0815 
  10.5631   11.3776   -0.4331    0.0809 
  10.7424   11.3018   -0.4331    0.0759 
  11.3397   11.2988   -0.4331    0.0826 
  12.1341   11.5524   -0.4331    0.0865 
  12.0231   11.4499   -0.4331    0.0833 
  12.4188   11.4270   -0.4331    0.0827 
  11.8509   11.1636   -0.4331    0.0814 
  11.1721   11.3767   -0.4331    0.0763 
  11.1397   11.4634   -0.4331    0.0820 
  10.5881   11.3875   -0.4331    0.0743 
  11.3708   11.5013   -0.4331    0.0812 
  10.4601   11.4867   -0.4331    0.0770 
   9.6597   11.3380   -0.4331    0.0808 
   9.7623   11.5128   -0.4331    0.0753 
  10.4030   11.4333   -0.4331    0.0731 
   9.1623   11.2990   -0.4331    0.0796 
   9.5685   11.3337   -0.4331    0.0779 
   9.1289   11.3662   -0.4331    0.0813 
  11.8463   11.4547   -0.4331    0.0792 
  10.5815   11.5091   -0.4331    0.0755 
  10.3820   11.4792   -0.4331    0.0787 
  10.6789   11.3132   -0.4331    0.0776 
  11.2158   11.2877   -0.4331    0.0788 
  11.7779   11.2603   -0.4331    0.0780 
  12.3113   11.3124   -0.4331    0.0786 
  11.9802   11.2925   -0.4331    0.0784 
  11.4667   11.4137   -0.4331    0.0706 
  11.3416   11.3625   -0.4331    0.0752 
  12.0414   11.3419   -0.4331    0.0781 
  13.2139   11.3875   -0.4331    0.0812 
  13.5781   11.4169   -0.4331    0.0765 
  13.6178   11.4571   -0.4331    0.0793 
  12.6213   11.3806   -0.4331    0.0763 
  12.2903   11.3470   -0.4331    0.0780 
  12.9622   11.3925   -0.4331    0.0817 
  12.3414   11.3831   -0.4331    0.0737 
  12.2128   11.3493   -0.4331    0.0805 
  13.5722   11.5301   -0.4331    0.0804 
  11.8620   11.4968   -0.4331    0.0750 
  12.4073   11.5047   -0.4331    0.0724 
  12.8395   11.5640   -0.4331    0.0756 
  13.2198   11.6392   -0.4331    0.0722 
  12.2889   11.5378   -0.4331    0.0749 
  10.3029   11.4471   -0.4331    0.0753 
  11.5002   11.5170   -0.4331    0.0770 
  10.6885   11.4642   -0.4331    0.0758 
  11.0901   11.5271   -0.4331    0.0754 
  12.3056   11.8020   -0.4331    0.0719 
  12.4283   11.6324   -0.4331    0.0774 
  11.6162   11.5920   -0.4331    0.0767 
  12.5664   11.6208   -0.4331    0.0768 
  12.4620   11.7846   -0.4331    0.0767 
  12.5066   11.7985   -0.4331    0.0769 
  12.3727   11.8295   -0.4331    0.0767 
  11.9505   11.7456   -0.4331    0.0700 
  11.1884   11.7847   -0.4331    0.0780 
  11.4040   11.7672   -0.4331    0.0727 
  11.9899   11.8160   -0.4331    0.0747 
  12.1187   11.6707   -0.4331    0.0756 
  11.2314   11.6886   -0.4331    0.0732 
  11.7147   11.7319   -0.4331    0.0710 
  11.2737   11.8009   -0.4331    0.0737 
  11.4696   11.7315   -0.4331    0.0666 
  11.8482   11.8033   -0.4331    0.0727 
  11.9529   11.7435   -0.4331    0.0629 
  12.2718   11.8170   -0.4331    0.0610 
  11.1003   11.8442   -0.4331    0.0623 
   9.1355   11.6094   -0.4331    0.0661 
  10.2621   11.7100   -0.4331    0.0645 
  10.6353   11.7121   -0.4331    0.0653 
  11.7497   11.7755   -0.4331    0.0599 
  11.1835   11.8457   -0.4331    0.0683 
  11.7397   11.7981   -0.4331    0.0651 
  11.4838   11.7142   -0.4331    0.0706 
  10.7453   11.7612   -0.4331    0.0707 
  11.7348   11.7832   -0.4331    0.0623 
  11.2662   11.6986   -0.4331    0.0663 
  11.1740   11.7132   -0.4331    0.0645 
  11.5821   11.7733   -0.4331    0.0685 
  11.5073   11.7434   -0.4331    0.0672 
  11.4300   11.6760   -0.4331    0.0648 
  12.3055   11.7585   -0.4331    0.0704 
  11.2150   11.8085   -0.4331    0.0727 
  10.3199   11.7539   -0.4331    0.0729 
   8.6365   11.6306   -0.4331    0.0656 
  10.0539   11.8563   -0.4331    0.0741 
  10.9814   11.9333   -0.4331    0.0749 
   9.8976   11.8354   -0.4331    0.0713 
  10.3929   11.9436   -0.4331    0.0741 
  10.4750   11.8700   -0.4331    0.0725 
   8.2308   11.7814   -0.4331    0.0659 
   9.4483   11.8575   -0.4331    0.0766 
   8.5554   11.8587   -0.4331    0.0727 
   9.5644   11.8457   -0.4331    0.0716 
   9.0709   11.6796   -0.4331    0.0626 
   9.4358   11.7259   -0.4331    0.0662 
   9.8385   11.7426   -0.4331    0.0682 
   9.5481   11.6212   -0.4331    0.0675 
   9.7544   11.6671   -0.4331    0.0684 
   9.6590   11.6088   -0.4331    0.0686 
   9.6659   11.6335   -0.4331    0.0685 
  10.0596   11.6397   -0.4331    0.0649 
  10.2695   11.7205   -0.4331    0.0714 
  10.3514   11.6980   -0.4331    0.0679 
   9.9641   11.6541   -0.4331    0.0688 
   9.9334   11.6714   -0.4331    0.0677 
  10.5072   11.7055   -0.4331    0.0664 
  11.2403   11.6755   -0.4331    0.0622 
  11.4706   11.6950   -0.4331    0.0685 
  10.4204   11.6596   -0.4331    0.0604 
  11.1692   11.6716   -0.4331    0.0666 
  11.1954   11.6793   -0.4331    0.0657 
  11.1383   11.6810   -0.4331    0.0581 
  10.7623   11.6606   -0.4331    0.0625 
  10.2858   11.6578   -0.4331    0.0595 
   9.2521   11.6716   -0.4331    0.0633 
   7.7879   11.6643   -0.4331    0.0677 
  10.3406   11.6864   -0.4331    0.0683 
  10.7162   11.7304   -0.4331    0.0652 
   9.9001   11.6901   -0.4331    0.0679 
  10.2213   11.7726   -0.4331    0.0695 
   9.5931   11.7978   -0.4331    0.0672 
   8.8917   11.7183   -0.4331    0.0596 
   9.2224   11.7585   -0.4331    0.0671 
   9.8263   11.8452   -0.4331    0.0601 
   9.6759   11.7785   -0.4331    0.0591 
   9.5256   11.7975   -0.4331    0.0597 
   9.9381   11.7925   -0.4331    0.0615 
   9.8503   11.8372   -0.4331    0.0647 
   9.6291   11.7824   -0.4331    0.0575 
   8.5528   11.7977   -0.4331    0.0630 
   9.2082   11.7648   -0.4331    0.0647 
   9.7415   11.7817   -0.4331    0.0591 
   9.5214   11.7619   -0.4331    0.0642 
   9.9772   11.7727   -0.4331    0.0627 
  10.0554   11.7450   -0.4331    0.0568 
  10.6145   11.8247   -0.4331    0.0653 
   9.9539   11.8283   -0.4331    0.0601 
  11.1075   11.9081   -0.4331    0.0664 
  10.0108   11.8762   -0.4331    0.0650 
  10.8915   11.9228   -0.4331    0.0666 
  11.1976   11.8445   -0.4331    0.0615 
  10.7029   11.9094   -0.4331    0.0609 
  10.7509   11.8974   -0.4331    0.0632 
  10.7806   11.8973   -0.4331    0.0626 
  10.6450   11.9645   -0.4331    0.0599 
  10.1693   11.8735   -0.4331    0.0606 
   9.9746   11.8874   -0.4331    0.0612 
   9.8538   11.8914   -0.4331    0.0599 
   9.3275   11.9122   -0.4331    0.0538 
  10.0617   11.8772   -0.4331    0.0561 
   9.3851   11.8147   -0.4331    0.0500 
  10.1616   11.8333   -0.4331    0.0579 
   9.3862   11.9016   -0.4331    0.0567 
  10.0615   11.8688   -0.4331    0.0615 
   9.8618   11.8428   -0.4331    0.0509 
   9.7541   11.8256   -0.4331    0.0594 
   9.8875   11.8306   -0.4331    0.0506 
   9.5862   11.8397   -0.4331    0.0604 
   8.9685   11.7779   -0.4331    0.0582 
   9.3215   11.8289   -0.4331    0.0603 
   8.2743   11.7823   -0.4331    0.0577 
   8.7014   11.8573   -0.4331    0.0582 
   8.1008   11.8359   -0.4331    0.0528 
   9.0956   11.8270   -0.4331    0.0537 
   9.3131   11.8238   -0.4331    0.0569 
   8.8060   11.7961   -0.4331    0.0573 
   7.9246   11.8478   -0.4331    0.0588 
   9.0610   11.8459   -0.4331    0.0593 
   7.9904   11.7968   -0.4331    0.0592 
   7.3411   11.8702   -0.4331    0.0562 
   7.6813   11.8233   -0.4331    0.0574 
   6.7956   11.7308   -0.4331    0.0499 
   6.9167   11.8466   -0.4331    0.0617 
   6.9153   11.8188   -0.4331    0.0570 
   6.1434   11.6995   -0.4331    0.0600 
   6.2421   11.7037   -0.4331    0.0500 
   6.7918   11.7262   -0.4331    0.0528 
   7.2126   11.8030   -0.4331    0.0595 
   7.3780   11.7706   -0.4331    0.0578 
   6.8644   11.7143   -0.4331    0.0593 
   6.9202   11.6700   -0.4331    0.0552 
   7.6199   11.7161   -0.4331    0.0505 
   7.8244   11.7235   -0.4331    0.0569 
   7.9005   11.6778   -0.4331    0.0604 
   7.8248   11.7028   -0.4331    0.0544 
   7.8489   11.6951   -0.4331    0.0550 
   8.1070   11.6849   -0.4331    0.0562 
   7.2623   11.6950   -0.4331    0.0546 
   7.6628   11.7119   -0.4331    0.0538 
   6.9260   11.6831   -0.4331    0.0600 
   6.8382   11.7046   -0.4331    0.0569 
   6.5039   11.6669   -0.4331    0.0568 
   7.4014   11.7000   -0.4331    0.0553 
   7.0108   11.7104   -0.4331    0.0535 
   6.7490   11.6584   -0.4331    0.0592 
   6.7514   11.6559   -0.4331    0.0617 
   6.6647   11.6567   -0.4331    0.0568 
   6.8016   11.6836   -0.4331    0.0571 
   7.1781   11.6546   -0.4331    0.0585 
   7.4889   11.6622   -0.4331    0.0560 
   7.1210   11.6145   -0.4331    0.0505 
   6.9185   11.6007   -0.4331    0.0589 
   6.4754   11.5809   -0.4331    0.0584 
   7.0816   11.6424   -0.4331    0.0503 
   6.5163   11.6070   -0.4331    0.0570 
   6.7215   11.6286   -0.4331    0.0507 
   6.8421   11.6333   -0.4331    0.0489 
   6.5730   11.6564   -0.4331    0.0560 
   6.3057   11.6262   -0.4331    0.0504 
   5.8776   11.5846   -0.4331    0.0562 
   6.2621   11.6018   -0.4331    0.0494 
   6.3989   11.5996   -0.4331    0.0501 
   6.4788   11.6137   -0.4331    0.0549 
   6.0580   11.5946   -0.4331    0.0472 
   7.8784   11.6504   -0.4331    0.0513 
   6.2092   11.5999   -0.4331    0.0546 
   6.7604   11.6210   -0.4331    0.0499 
   7.2166   11.5682   -0.4331    0.0575 
   6.2227   11.5440   -0.4331    0.0580 
   6.9502   11.5801   -0.4331    0.0572 
   7.1641   11.5731   -0.4331    0.0583 
   6.9749   11.5683   -0.4331    0.0567 
   6.8633   11.5312   -0.4331    0.0574 
   7.1212   11.5498   -0.4331    0.0559 
   7.3256   11.5592   -0.4331    0.0484 
   7.0636   11.5322   -0.4331    0.0574 
   7.2160   11.5228   -0.4331    0.0563 
   6.8005   11.4787   -0.4331    0.0578 
   6.6547   11.4424   -0.4331    0.0564 
   7.0614   11.4694   -0.4331    0.0546 
   6.9742   11.4448   -0.4331    0.0544 
   6.6768   11.4249   -0.4331    0.0527 
   7.7103   11.4353   -0.4331    0.0542 
   7.0301   11.4203   -0.4331    0.0551 
   7.4447   11.4304   -0.4331    0.0519 
   7.2875   11.4215   -0.4331    0.0582 
   6.2775   11.3970   -0.4331    0.0526 
   6.6629   11.3894   -0.4331    0.0529 
   7.5115   11.3914   -0.4331    0.0564 
   7.1322   11.3943   -0.4331    0.0563 
   6.2178   11.3842   -0.4331    0.0484 
   6.7500   11.3896   -0.4331    0.0555 
   6.7906   11.3873   -0.4331    0.0517 
   6.1717   11.3630   -0.4331    0.0527 
   6.6111   11.3505   -0.4331    0.0570 
   7.1665   11.3468   -0.4331    0.0529 
   7.5078   11.3505   -0.4331    0.0537 
   7.1880   11.3448   -0.4331    0.0537 
   7.7931   11.3466   -0.4331    0.0521 
   8.0412   11.3485   -0.4331    0.0496 
   8.3744   11.3366   -0.4331    0.0503 
   8.2898   11.3304   -0.4331    0.0558 
   7.5425   11.3112   -0.4331    0.0536 
   6.3563   11.3116   -0.4331    0.0513 
   5.4675   11.3177   -0.4331    0.0503 
   6.7606   11.3271   -0.4331    0.0471 
   6.3828   11.3274   -0.4331    0.0460 
   5.3948   11.2807   -0.4331    0.0410 
   6.9986   11.2926   -0.4331    0.0468 
   5.1332   11.2975   -0.4331    0.0475 
   5.0229   11.2803   -0.4331    0.0477 
   6.1961   11.2830   -0.4331    0.0465 
   6.2192   11.2668   -0.4331    0.0386 
   5.5856   11.2379   -0.4331    0.0458 
   6.1526   11.2728   -0.4331    0.0402 
   5.3208   11.2574   -0.4331    0.0388 
   5.4646   11.2626   -0.4331    0.0422 
   5.8475   11.2504   -0.4331    0.0480 
   6.0452   11.2339   -0.4331    0.0458 
   5.6542   11.2276   -0.4331    0.0423 
   5.6084   11.2272   -0.4331    0.0439 
   6.0240   11.2252   -0.4331    0.0450 
   5.6836   11.2245   -0.4331    0.0387 
   6.1605   11.2181   -0.4331    0.0423 
   6.8632   11.2294   -0.4331    0.0430 
   7.3715   11.2398   -0.4331    0.0444 
   7.0379   11.2286   -0.4331    0.0370 
   6.3712   11.2159   -0.4331    0.0433 
   6.7385   11.2029   -0.4331    0.0414 
   6.1415   11.2068   -0.4331    0.0371 
   6.0645   11.2096   -0.4331    0.0360 
   7.9140   11.2023   -0.4331    0.0388 
   7.6965   11.2127   -0.4331    0.0328 
   8.2972   11.1918   -0.4331    0.0418 
   8.4036   11.1805   -0.4331    0.0425 
   7.1476   11.1653   -0.4331    0.0420 
   7.0399   11.1954   -0.4331    0.0419 
   7.3027   11.2010   -0.4331    0.0434 
   7.0993   11.2181   -0.4331    0.0375 
   6.2663   11.1749   -0.4331    0.0409 
   7.2296   11.1815   -0.4331    0.0435 
   6.3401   11.1764   -0.4331    0.2505 
   6.4919   11.1498   -0.4331    0.0603 
   5.8977   11.1397   -0.4331    0.0560 
   6.9575   11.1336   -0.4331    0.0564 
   6.5721   11.1249   -0.4331    0.0581 
   6.9387   11.1017   -0.4331    0.0625 
   6.8971   11.1032   -0.4331    0.0546 
   5.9891   11.1061   -0.4331    0.0567 
   7.1356   11.0741   -0.4331    0.0589 
   6.8830   11.0750   -0.4331    0.0536 
   6.8541   11.0599   -0.4331    0.0586 
   7.0824   11.0606   -0.4331    0.0597 
   7.5274   11.0346   -0.4331    0.0577 
   6.7802   11.0381   -0.4331    0.0629 
   7.0152   11.0405   -0.4331    0.0648 
   7.6620   11.0324   -0.4331    0.0577 
   7.1390   10.9999   -0.4331    0.0581 
   7.5708   11.0415   -0.4331    0.0509 
   7.5707   11.0257   -0.4331    0.0575 
   7.9325   11.0233   -0.4331    0.0560 
   8.3564   11.1055   -0.4331    0.0550 
   8.5035   11.2033   -0.4331    0.0557 
   8.4541   11.0412   -0.4331    0.0535 
   8.7262   11.0121   -0.4331    0.0553 
   8.8689   10.9930   -0.4331    0.0532 
   8.7262   11.0375   -0.4331    0.0511 
   7.6442   11.1065   -0.4331    0.0472 
   8.0034   10.9663   -0.4331    0.0415 
   8.1102   11.0334   -0.4331    0.0471 
   7.2495   10.9849   -0.4331    0.0435 
   7.5212   11.0109   -0.4331    0.0459 
   7.8867   11.0194   -0.4331    0.0431 
   7.3868   10.9991   -0.4331    0.0418 
   6.9529   11.0164   -0.4331    0.0434 
   7.2168   11.0831   -0.4331    0.0390 
   7.3251   11.0467   -0.4331    0.0325 
   7.1315   10.9693   -0.4331    0.0393 
   7.1717   10.9539   -0.4331    0.0406 
   6.4708   10.9755   -0.4331    0.0388 
   6.3539   10.9552   -0.4331    0.0363 
   6.8553   10.9899   -0.4331    0.0409 
   6.8037   10.9762   -0.4331    0.0382 
   6.4849   10.9475   -0.4331    0.0413 
   6.7575   11.0033   -0.4331    0.0354 
   7.0929   11.0231   -0.4331    0.0389 
   7.3278   10.9629   -0.4331    0.0355 
   7.2096   10.9767   -0.4331    0.0380 
   7.7671   11.0049   -0.4331    0.0397 
   7.9004   11.1251   -0.4331    0.0380 
   8.1857   11.0738   -0.4331    0.0423 
   7.2940   11.0193   -0.4331    0.0353 
   6.4105   10.9480   -0.4331    0.0413 
   7.1390   10.9333   -0.4331    0.0414 
   6.9796   10.9373   -0.4331    0.0316 
   6.8361   10.9308   -0.4331    0.0352 
   6.9336   10.9264   -0.4331    0.0411 
   6.6462   10.9249   -0.4331    0.0393 
   6.7234   10.9033   -0.4331    0.0354 
   7.0940   10.8872   -0.4331    0.0282 
   7.5082   10.8970   -0.4331    0.0336 
   7.3498   10.8682   -0.4331    0.0382 
   7.2837   10.8846   -0.4331    0.0285 
   7.3371   10.8331   -0.4331    0.0355 
   6.9228   10.8389   -0.4331    0.0337 
   6.5808   10.8460   -0.4331    0.0281 
   6.6569   10.8180   -0.4331    0.0337 
   7.0498   10.8179   -0.4331    0.0332 
